cluster_kmeans,feature,count_non_null,mean,min,max,global_weighted_mean,difference_vs_global,ratio_vs_global
3,inegi_edafologia_area_total_km2,1779448,574.3660712507195,2.214071327475455,9925.17994009239,1261.7126932802225,-687.346622029503,0.4552273067472062
3,inegi_edafologia_dominante_area_km2,1779448,241.8008831245893,1.8371626125376013,3605.7358806602574,415.37643351227257,-173.57555038768328,0.5821247033203321
3,inegi_edafologia_dominante_prop_area,1779448,0.4974796367688593,0.127850618458563,1.0000000000577025,0.4196340979664307,0.07784553880242862,1.1855081347766359
3,inegi_edafologia_n_clases,1779448,7.418324671471153,1.0,25.0,10.545516177239092,-3.1271915057679394,0.7034577110111014
3,inegi_fisiografia_area_total_km2,1779448,574.3662391774343,2.214071327347698,9925.59736654154,1261.5862102264923,-687.219971049058,0.45527307965289066
3,inegi_fisiografia_dominante_area_km2,1779448,566.0217332225164,2.214071327347698,8888.924607304245,1144.8725655343985,-578.8508323118821,0.49439714974592947
3,inegi_fisiografia_dominante_prop_area,1779448,0.9843971674953476,0.5031230020921137,1.0000000000000078,0.9303654993060572,0.054031668189290394,1.0580757435971042
3,inegi_fisiografia_n_clases,1779448,1.219112331464589,1.0,4.0,1.5616220083858836,-0.3425096769212945,0.7806705623499007
3,inegi_hidrografia_longitud_km_por_km2,1471121,0.3928745300603082,0.0006855845900188,1.371048626350985,0.38939396635354107,0.003480563706767137,1.0089384120133158
3,inegi_hidrografia_longitud_total_km,1471121,160.5029831049108,0.2032672569840169,2551.285360638463,425.5942270541944,-265.0912439492836,0.3771267862721095
3,inegi_hidrografia_n_segmentos_intersectados,1471121,39.65349077336263,1.0,596.0,91.29765935408066,-51.64416858071804,0.4343319538957081
3,inegi_hidrografia_tipo_dominante_longitud_km,1471121,152.58894824965446,0.2032672569840169,2551.285360638463,413.0553851451067,-260.46643689545226,0.36941522550553324
3,inegi_uso_suelo_vegetacion_area_total_km2,1779448,574.3564872155376,2.214064937354421,9903.10375667146,1261.6599455087592,-687.3034582932215,0.45523874262642994
3,inegi_uso_suelo_vegetacion_dominante_area_km2,1779448,270.4969226169849,1.393211440194955,5320.619361994662,465.54687844225043,-195.04995582526556,0.5810304722095546
3,inegi_uso_suelo_vegetacion_dominante_prop_area,1779448,0.5459811393544607,0.1345124141925469,1.0000000000000002,0.3915012118726224,0.1544799274818383,1.3945835231082233
3,inegi_uso_suelo_vegetacion_n_clases,1779448,11.092234220949418,1.0,39.0,15.86273590957181,-4.770501688622392,0.6992636254037489
3,municipio_area_km2,1779448,574.3662381123866,2.214071327347698,9925.59738307206,1261.7127871161167,-687.3465490037302,0.45522740514123605
3,smn_amplitud_termica_c,1603630,14.45323787408905,0.1000000000000014,43.0,15.13459847457258,-0.6813606004835311,0.9549799354354676
3,smn_evap_mm_mean,1096979,3.742644808368087,0.0,17.2,4.6980447030264925,-0.9553998946584055,0.796638824223419
3,smn_precip_mm_mean,1656545,2.707119710255945,0.0,136.4,2.676040863138576,0.03107884711736908,1.01161374160816
3,smn_temp_media_c,1603630,20.047930608376195,-12.5,39.0,20.92318031439924,-0.8752497060230446,0.9581684192904125
3,smn_tmax_c_mean,1603630,27.274549545420733,-3.0,50.0,28.490479551685524,-1.2159300062647915,0.9573215324768777
3,smn_tmin_c_mean,1603630,12.821311671331669,-22.0,38.0,13.355881077112953,-0.5345694057812835,0.9599749801084004
4,conafor_disponible,1514204,0.8417881606441404,0.0,1.0,0.842441081273179,-0.0006529206290385448,0.9992249658242547
4,conafor_event_count,1274639,0.01007500947327047,0.0,13.0,0.01392328899258405,-0.0038482795193135796,0.7236084432806583
4,conafor_event_count_log1p,1274639,0.006453371721774951,0.0,2.6390573296152584,0.008727867263028223,-0.002274495541253272,0.7393984724208429
4,firms_count,1514204,0.249385155500844,0.0,127.0,0.7438360778399495,-0.49445092233910554,0.335268969777645
4,firms_count_log1p,1514204,0.0939009364498384,0.0,4.852030263919617,0.17240346954555935,-0.07850253309572094,0.5446580437003569
4,firms_day_count,1514204,0.19734395101320562,0.0,118.0,0.5313821556879678,-0.33403820467476214,0.3713785811224864
