fuente,anio,clave_incendio,estado,cve_ent,municipio,cve_mun,latitud,longitud,fecha_inicio,fecha_termino,deteccion,llegada,duracion,motivos_revision
estadisticasIncendiosForestales2015-2024,2019,19-20-0014,Oaxaca,20,Chalcatongo De Hidalgo,026,,,2019-02-06,2019-02-06,00:10:00,00:40:00,04:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0016,Oaxaca,20,San Pablo Cuatro Venados,292,,,2019-02-08,2019-02-08,00:05:00,00:30:00,03:51:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0017,Oaxaca,20,Villa Sola De Vega,277,,,2019-02-09,2019-02-14,01:00:00,01:30:00,121:50:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0019,Oaxaca,20,Santa Catalina Quierí,361,,,2019-02-10,2019-02-21,00:30:00,03:00:00,264:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0039,Oaxaca,20,San Miguel Quetzaltepec,275,,,2019-03-03,2019-03-08,02:00:00,03:00:00,115:05:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0044,Oaxaca,20,San Carlos Yautepec,125,,,2019-03-05,2019-03-07,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0047,Oaxaca,20,Santa María Tlahuitoltepec,437,,,2019-03-06,2019-03-07,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0061,Oaxaca,20,San Jerónimo Sosola,161,,,2019-03-11,2019-03-11,00:15:00,02:30:00,07:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0083,Oaxaca,20,Santiago Chazumba,459,,,2019-03-23,2019-03-23,00:10:00,00:30:00,03:30:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0089,Oaxaca,20,San Antonio De La Cal,107,,,2019-03-26,2019-03-26,00:10:00,00:30:00,03:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0093,Oaxaca,20,San Jerónimo Coatlán,159,,,2019-03-27,2019-03-29,08:00:00,00:30:00,63:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0094,Oaxaca,20,Villa Sola De Vega,277,,,2019-03-27,2019-04-03,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0096,Oaxaca,20,San Mateo Yucutindoo,566,,,2019-03-27,2019-04-04,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0097,Oaxaca,20,Santiago Astata,453,,,2019-03-27,2019-03-29,00:30:00,01:00:00,39:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0100,Oaxaca,20,Santo Domingo Tehuantepec,515,,,2019-03-28,2019-03-28,00:10:00,00:10:00,06:10:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0112,Oaxaca,20,Santiago Juxtlahuaca,469,,,2019-04-02,2019-04-04,00:10:00,03:00:00,35:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0118,Oaxaca,20,San Martín Tilcajete,243,,,2019-04-07,2019-04-07,00:15:00,00:45:00,04:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0123,Oaxaca,20,Santiago Juxtlahuaca,469,,,2019-04-08,2019-04-08,00:00:00,00:00:00,00:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0124,Oaxaca,20,San Andrés Cabecera Nueva,088,,,2019-04-09,2019-04-11,00:15:00,00:45:00,55:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0138,Oaxaca,20,San Pablo Villa De Mitla,298,,,2019-04-13,2019-04-14,00:30:00,01:00:00,30:20:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0171,Oaxaca,20,San Pedro Teutila,330,,,2019-04-21,2019-04-24,03:00:00,01:00:00,72:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0200,Oaxaca,20,San Baltazar Chichicápam,112,,,2019-05-02,2019-05-02,00:30:00,00:30:00,08:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2019,19-20-0301,Oaxaca,20,Tepelmeme Villa De Morelos,548,,,2019-08-12,2019-08-13,01:00:00,04:00:00,27:00:00,coord_faltante
estadisticasIncendiosForestales2015-2024,2021,21-15-0001,México,15,Amecameca,009,19.11200833333333,-98.64048055555556,2020-12-31,2021-01-01,00:05:00,00:30:00,34:00:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2022,22-21-0001,Puebla,21,Tlachichuca,179,19.06925,-97.28069444444444,2021-12-31,2022-01-01,00:10:00,01:15:00,19:00:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2022,22-21-0002,Puebla,21,Ahuacatlán,006,20.02175,-97.84477777777778,2021-12-31,2022-01-03,00:20:00,01:00:00,75:00:00,anio_fecha_inicio_diferente
estadisticasIncendiosForestales2015-2024,2024,24-20-0001,Oaxaca,20,San Pedro Tapanatepec,327,16.2517167,-94.0491222,2023-12-31,2024-01-07,15:55:00,00:00:00,167:55:00,anio_fecha_inicio_diferente
2025_Incendios_forestales,2025,25-08-0001,Chihuahua,08,Guadalupe Y Calvo,029,26.016111111111112,-107.01388888888889,2024-12-20,2025-01-04,193:00:00,337:30:00,369:00:00,anio_fecha_inicio_diferente
2025_Incendios_forestales,2025,25-08-0002,Chihuahua,08,Guachochi,027,27.07111111111111,-107.40555555555557,2024-12-30,2025-01-04,01:00:00,09:00:00,129:00:00,anio_fecha_inicio_diferente
2025_Incendios_forestales,2025,25-08-0007,Chihuahua,08,Guadalupe Y Calvo,029,26.198611111111113,-106.62638888888888,2024-12-30,2025-01-02,01:00:00,02:30:00,74:00:00,anio_fecha_inicio_diferente
