estado_ruta,producto_carpeta,producto_normalizado,granularidad,archivo,ruta_relativa,id_estacion_archivo,extension,nombre_archivo_valido,validacion_nombre,uso_crisp_dm,decision,prioridad
Veracruz,diario,diario,diaria,dia30226.txt,Veracruz\diario\dia30226.txt,30226,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30227.txt,Veracruz\diario\dia30227.txt,30227,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30228.txt,Veracruz\diario\dia30228.txt,30228,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30229.txt,Veracruz\diario\dia30229.txt,30229,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30230.txt,Veracruz\diario\dia30230.txt,30230,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30231.txt,Veracruz\diario\dia30231.txt,30231,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30238.txt,Veracruz\diario\dia30238.txt,30238,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30240.txt,Veracruz\diario\dia30240.txt,30240,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30241.txt,Veracruz\diario\dia30241.txt,30241,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30242.txt,Veracruz\diario\dia30242.txt,30242,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30244.txt,Veracruz\diario\dia30244.txt,30244,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30245.txt,Veracruz\diario\dia30245.txt,30245,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30248.txt,Veracruz\diario\dia30248.txt,30248,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30255.txt,Veracruz\diario\dia30255.txt,30255,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30256.txt,Veracruz\diario\dia30256.txt,30256,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30257.txt,Veracruz\diario\dia30257.txt,30257,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30259.txt,Veracruz\diario\dia30259.txt,30259,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30260.txt,Veracruz\diario\dia30260.txt,30260,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30261.txt,Veracruz\diario\dia30261.txt,30261,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30262.txt,Veracruz\diario\dia30262.txt,30262,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30263.txt,Veracruz\diario\dia30263.txt,30263,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30264.txt,Veracruz\diario\dia30264.txt,30264,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30265.txt,Veracruz\diario\dia30265.txt,30265,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30266.txt,Veracruz\diario\dia30266.txt,30266,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30267.txt,Veracruz\diario\dia30267.txt,30267,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30268.txt,Veracruz\diario\dia30268.txt,30268,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30269.txt,Veracruz\diario\dia30269.txt,30269,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30270.txt,Veracruz\diario\dia30270.txt,30270,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30272.txt,Veracruz\diario\dia30272.txt,30272,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30273.txt,Veracruz\diario\dia30273.txt,30273,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30274.txt,Veracruz\diario\dia30274.txt,30274,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30277.txt,Veracruz\diario\dia30277.txt,30277,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30278.txt,Veracruz\diario\dia30278.txt,30278,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30279.txt,Veracruz\diario\dia30279.txt,30279,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30281.txt,Veracruz\diario\dia30281.txt,30281,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30282.txt,Veracruz\diario\dia30282.txt,30282,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30283.txt,Veracruz\diario\dia30283.txt,30283,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30284.txt,Veracruz\diario\dia30284.txt,30284,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30285.txt,Veracruz\diario\dia30285.txt,30285,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30287.txt,Veracruz\diario\dia30287.txt,30287,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30288.txt,Veracruz\diario\dia30288.txt,30288,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30289.txt,Veracruz\diario\dia30289.txt,30289,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30290.txt,Veracruz\diario\dia30290.txt,30290,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30291.txt,Veracruz\diario\dia30291.txt,30291,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30292.txt,Veracruz\diario\dia30292.txt,30292,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30293.txt,Veracruz\diario\dia30293.txt,30293,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30294.txt,Veracruz\diario\dia30294.txt,30294,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30295.txt,Veracruz\diario\dia30295.txt,30295,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30296.txt,Veracruz\diario\dia30296.txt,30296,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30297.txt,Veracruz\diario\dia30297.txt,30297,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30298.txt,Veracruz\diario\dia30298.txt,30298,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30299.txt,Veracruz\diario\dia30299.txt,30299,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30300.txt,Veracruz\diario\dia30300.txt,30300,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30301.txt,Veracruz\diario\dia30301.txt,30301,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30302.txt,Veracruz\diario\dia30302.txt,30302,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30303.txt,Veracruz\diario\dia30303.txt,30303,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30304.txt,Veracruz\diario\dia30304.txt,30304,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30305.txt,Veracruz\diario\dia30305.txt,30305,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30306.txt,Veracruz\diario\dia30306.txt,30306,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30307.txt,Veracruz\diario\dia30307.txt,30307,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30308.txt,Veracruz\diario\dia30308.txt,30308,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30310.txt,Veracruz\diario\dia30310.txt,30310,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30311.txt,Veracruz\diario\dia30311.txt,30311,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30312.txt,Veracruz\diario\dia30312.txt,30312,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30313.txt,Veracruz\diario\dia30313.txt,30313,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30314.txt,Veracruz\diario\dia30314.txt,30314,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30315.txt,Veracruz\diario\dia30315.txt,30315,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30316.txt,Veracruz\diario\dia30316.txt,30316,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30317.txt,Veracruz\diario\dia30317.txt,30317,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30318.txt,Veracruz\diario\dia30318.txt,30318,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30319.txt,Veracruz\diario\dia30319.txt,30319,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30320.txt,Veracruz\diario\dia30320.txt,30320,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30321.txt,Veracruz\diario\dia30321.txt,30321,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30322.txt,Veracruz\diario\dia30322.txt,30322,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30323.txt,Veracruz\diario\dia30323.txt,30323,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30324.txt,Veracruz\diario\dia30324.txt,30324,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30325.txt,Veracruz\diario\dia30325.txt,30325,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30326.txt,Veracruz\diario\dia30326.txt,30326,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30327.txt,Veracruz\diario\dia30327.txt,30327,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30328.txt,Veracruz\diario\dia30328.txt,30328,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30329.txt,Veracruz\diario\dia30329.txt,30329,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30330.txt,Veracruz\diario\dia30330.txt,30330,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30331.txt,Veracruz\diario\dia30331.txt,30331,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30332.txt,Veracruz\diario\dia30332.txt,30332,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30335.txt,Veracruz\diario\dia30335.txt,30335,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30336.txt,Veracruz\diario\dia30336.txt,30336,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30337.txt,Veracruz\diario\dia30337.txt,30337,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30338.txt,Veracruz\diario\dia30338.txt,30338,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30339.txt,Veracruz\diario\dia30339.txt,30339,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30340.txt,Veracruz\diario\dia30340.txt,30340,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30342.txt,Veracruz\diario\dia30342.txt,30342,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30343.txt,Veracruz\diario\dia30343.txt,30343,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30344.txt,Veracruz\diario\dia30344.txt,30344,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30345.txt,Veracruz\diario\dia30345.txt,30345,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30346.txt,Veracruz\diario\dia30346.txt,30346,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30347.txt,Veracruz\diario\dia30347.txt,30347,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30348.txt,Veracruz\diario\dia30348.txt,30348,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30349.txt,Veracruz\diario\dia30349.txt,30349,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30350.txt,Veracruz\diario\dia30350.txt,30350,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30351.txt,Veracruz\diario\dia30351.txt,30351,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30352.txt,Veracruz\diario\dia30352.txt,30352,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30353.txt,Veracruz\diario\dia30353.txt,30353,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30354.txt,Veracruz\diario\dia30354.txt,30354,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30355.txt,Veracruz\diario\dia30355.txt,30355,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30356.txt,Veracruz\diario\dia30356.txt,30356,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30357.txt,Veracruz\diario\dia30357.txt,30357,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30358.txt,Veracruz\diario\dia30358.txt,30358,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30359.txt,Veracruz\diario\dia30359.txt,30359,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30360.txt,Veracruz\diario\dia30360.txt,30360,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30361.txt,Veracruz\diario\dia30361.txt,30361,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30362.txt,Veracruz\diario\dia30362.txt,30362,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30363.txt,Veracruz\diario\dia30363.txt,30363,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30364.txt,Veracruz\diario\dia30364.txt,30364,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30365.txt,Veracruz\diario\dia30365.txt,30365,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30366.txt,Veracruz\diario\dia30366.txt,30366,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30367.txt,Veracruz\diario\dia30367.txt,30367,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30368.txt,Veracruz\diario\dia30368.txt,30368,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30370.txt,Veracruz\diario\dia30370.txt,30370,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30371.txt,Veracruz\diario\dia30371.txt,30371,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30373.txt,Veracruz\diario\dia30373.txt,30373,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30375.txt,Veracruz\diario\dia30375.txt,30375,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30377.txt,Veracruz\diario\dia30377.txt,30377,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30381.txt,Veracruz\diario\dia30381.txt,30381,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30382.txt,Veracruz\diario\dia30382.txt,30382,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30383.txt,Veracruz\diario\dia30383.txt,30383,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30384.txt,Veracruz\diario\dia30384.txt,30384,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30385.txt,Veracruz\diario\dia30385.txt,30385,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30386.txt,Veracruz\diario\dia30386.txt,30386,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30387.txt,Veracruz\diario\dia30387.txt,30387,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30388.txt,Veracruz\diario\dia30388.txt,30388,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30389.txt,Veracruz\diario\dia30389.txt,30389,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30390.txt,Veracruz\diario\dia30390.txt,30390,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30391.txt,Veracruz\diario\dia30391.txt,30391,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30392.txt,Veracruz\diario\dia30392.txt,30392,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30393.txt,Veracruz\diario\dia30393.txt,30393,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30394.txt,Veracruz\diario\dia30394.txt,30394,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30395.txt,Veracruz\diario\dia30395.txt,30395,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30396.txt,Veracruz\diario\dia30396.txt,30396,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30397.txt,Veracruz\diario\dia30397.txt,30397,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30398.txt,Veracruz\diario\dia30398.txt,30398,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30452.txt,Veracruz\diario\dia30452.txt,30452,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30453.txt,Veracruz\diario\dia30453.txt,30453,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30454.txt,Veracruz\diario\dia30454.txt,30454,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30455.txt,Veracruz\diario\dia30455.txt,30455,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30456.txt,Veracruz\diario\dia30456.txt,30456,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30457.txt,Veracruz\diario\dia30457.txt,30457,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30458.txt,Veracruz\diario\dia30458.txt,30458,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30461.txt,Veracruz\diario\dia30461.txt,30461,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30462.txt,Veracruz\diario\dia30462.txt,30462,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30464.txt,Veracruz\diario\dia30464.txt,30464,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30465.txt,Veracruz\diario\dia30465.txt,30465,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30467.txt,Veracruz\diario\dia30467.txt,30467,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30468.txt,Veracruz\diario\dia30468.txt,30468,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30469.txt,Veracruz\diario\dia30469.txt,30469,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30486.txt,Veracruz\diario\dia30486.txt,30486,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30487.txt,Veracruz\diario\dia30487.txt,30487,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,diario,diario,diaria,dia30488.txt,Veracruz\diario\dia30488.txt,30488,.txt,True,ok,candidato_ml,entra_a_du_dp_diario,alta
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30001.txt,Veracruz\ext\medex30001.txt,30001,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30002.txt,Veracruz\ext\medex30002.txt,30002,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30003.txt,Veracruz\ext\medex30003.txt,30003,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30004.txt,Veracruz\ext\medex30004.txt,30004,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30005.txt,Veracruz\ext\medex30005.txt,30005,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30006.txt,Veracruz\ext\medex30006.txt,30006,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30007.txt,Veracruz\ext\medex30007.txt,30007,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30008.txt,Veracruz\ext\medex30008.txt,30008,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30009.txt,Veracruz\ext\medex30009.txt,30009,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30010.txt,Veracruz\ext\medex30010.txt,30010,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30011.txt,Veracruz\ext\medex30011.txt,30011,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30012.txt,Veracruz\ext\medex30012.txt,30012,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30013.txt,Veracruz\ext\medex30013.txt,30013,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30014.txt,Veracruz\ext\medex30014.txt,30014,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30015.txt,Veracruz\ext\medex30015.txt,30015,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30016.txt,Veracruz\ext\medex30016.txt,30016,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30017.txt,Veracruz\ext\medex30017.txt,30017,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30018.txt,Veracruz\ext\medex30018.txt,30018,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30019.txt,Veracruz\ext\medex30019.txt,30019,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
Veracruz,ext,extremos,mensual_climatologica_extremos,medex30020.txt,Veracruz\ext\medex30020.txt,30020,.txt,True,ok,visualizacion_contexto_validacion,documentar_no_integrar_ml_base,media_baja
