tipo_fila,archivo,ruta,carpeta_relativa,formato,tipo_dato,registros,num_campos,campos_presentes,campos_tematicos_candidatos,campos_identificadores_candidatos,crs,epsg,geom_tipos,geom_vacias,geom_invalidas,bbox,raster_width,raster_height,raster_res_x,raster_res_y,raster_nodata,raster_dtype,raster_count,campo_nombre,campo_dtype_observado,campo_nulos,campo_nulos_pct,campo_unicos,campo_top_valores,campo_min_text_len,campo_max_text_len,campo_numeric_min,campo_numeric_max,campo_numeric_mean,raster_band,raster_valid_pixels,raster_nodata_pixels,raster_min,raster_max,raster_mean,shp_tiene_dbf,shp_tiene_shx,shp_tiene_prj,shp_tiene_cpg,shp_sidecars_faltantes,observaciones
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVEGEO,str,0.0,0.0,291933.0,"[[""0100603120013800"", 1], [""0100603110013800"", 1], [""0100603000013800"", 1], [""0100602990013800"", 1], [""0100602980013800"", 1], [""0100602780013800"", 1], [""0100602860013800"", 1], [""0100602830013800"", 1], [""0100602820013800"", 1], [""0100602810013800"", 1]]",16.0,16.0,100100941068800.0,3205800430049800.0,1693106720300467.5,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_ENT,str,0.0,0.0,32.0,"[[""07"", 27405], [""30"", 26004], [""08"", 23380], [""14"", 18907], [""26"", 16223], [""28"", 13896], [""20"", 12538], [""11"", 10928], [""16"", 10862], [""19"", 10709]]",2.0,2.0,1.0,32.0,16.869168610605858,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_MUN,str,0.0,0.0,549.0,"[[""003"", 9484], [""002"", 8617], [""001"", 8467], [""004"", 7110], [""009"", 6392], [""005"", 6144], [""017"", 6112], [""006"", 5773], [""008"", 5721], [""011"", 5642]]",3.0,3.0,1.0,570.0,52.90774938085109,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_LOC,str,0.0,0.0,5753.0,"[[""0002"", 1741], [""0003"", 1667], [""0004"", 1631], [""0005"", 1589], [""0007"", 1513], [""0006"", 1492], [""0009"", 1469], [""0008"", 1455], [""0010"", 1413], [""0011"", 1405]]",4.0,4.0,1.0,6455.0,500.6965365340678,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_AGEB,str,0.0,0.0,2958.0,"[[""0013"", 2637], [""0014"", 2467], [""0012"", 2287], [""0026"", 2255], [""0024"", 2178], [""0018"", 2121], [""0011"", 2116], [""0019"", 2037], [""001A"", 2020], [""0022"", 1977]]",4.0,4.0,10.0,9922.0,523.247801572425,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_MZA,str,0.0,0.0,1.0,"[[""800"", 291933]]",3.0,3.0,800.0,800.0,800.0,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,NOMGEO,str,0.0,0.0,145577.0,"[[""San Antonio"", 1137], [""Ninguno"", 1087], [""San José"", 1083], [""La Esperanza"", 887], [""San Isidro"", 860], [""San Francisco"", 806], [""San Miguel"", 629], [""Santa Rosa"", 610], [""Rancho Nuevo"", 604], [""El Paraíso"", 601]]",2.0,95.0,,,,,,,,,,True,True,True,True,,
campo,00lpr.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00lpr.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,291933.0,8.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,PLANO,str,0.0,0.0,3.0,"[[""No"", 203333], [""Si"", 46862], [""Croquis"", 41738]]",2.0,7.0,,,,,,,,,,True,True,True,True,,
archivo,00mun.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00mun.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,2478.0,4.0,"[""CVEGEO"", ""CVE_ENT"", ""CVE_MUN"", ""NOMGEO""]","[""CVEGEO"", ""NOMGEO""]","[""CVEGEO"", ""CVE_ENT"", ""CVE_MUN"", ""NOMGEO""]","PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,"{""MultiPolygon"": 86, ""Polygon"": 2392}",0.0,0.0,"{""maxx"": 4083063.0953, ""maxy"": 2349614.8717, ""minx"": 911292.0295, ""miny"": 319149.0625}",,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,
campo,00mun.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00mun.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,2478.0,4.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVEGEO,str,0.0,0.0,2478.0,"[[""01001"", 1], [""01008"", 1], [""01011"", 1], [""01009"", 1], [""01007"", 1], [""01006"", 1], [""01004"", 1], [""01005"", 1], [""01010"", 1], [""01003"", 1]]",5.0,5.0,1001.0,32058.0,19305.81719128329,,,,,,,True,True,True,True,,
campo,00mun.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00mun.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,2478.0,4.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_ENT,str,0.0,0.0,32.0,"[[""20"", 570], [""21"", 217], [""30"", 212], [""14"", 125], [""15"", 125], [""07"", 124], [""16"", 113], [""31"", 106], [""12"", 85], [""13"", 84]]",2.0,2.0,1.0,32.0,19.19733656174334,,,,,,,True,True,True,True,,
campo,00mun.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00mun.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,2478.0,4.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CVE_MUN,str,0.0,0.0,570.0,"[[""003"", 32], [""002"", 32], [""001"", 31], [""008"", 31], [""009"", 31], [""007"", 31], [""006"", 31], [""004"", 31], [""005"", 31], [""010"", 30]]",3.0,3.0,1.0,570.0,108.48062953995158,,,,,,,True,True,True,True,,
campo,00mun.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\mg_2025_integrado\conjunto_de_datos\00mun.shp,mg_2025_integrado\conjunto_de_datos,SHP,vector,2478.0,4.0,,,,"PROJCS[""MEXICO_ITRF_2008_LCC"",GEOGCS[""ITRF2008"",DATUM[""International_Terrestrial_Reference_Frame_2008"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1061""]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""latitude_of_origin"",12],PARAMETER[""central_meridian"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,NOMGEO,str,0.0,0.0,2335.0,"[[""Benito Juárez"", 7], [""Ocampo"", 6], [""Emiliano Zapata"", 6], [""Morelos"", 5], [""Hidalgo"", 5], [""Juárez"", 5], [""Jiménez"", 4], [""Zaragoza"", 4], [""Abasolo"", 4], [""Cuauhtémoc"", 4]]",3.0,76.0,,,,,,,,,,True,True,True,True,,
archivo,continuonacional_15m.tif,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\modelos_digitales_de_elevacion\conjunto_de_datos\continuonacional_15m.tif,modelos_digitales_de_elevacion\conjunto_de_datos,TIF,raster,,0.0,[],[],[],EPSG:6365,6365.0,{},,,"{""maxx"": -86.664966, ""maxy"": 32.756696, ""minx"": -118.392188, ""miny"": 14.497946}",228436.0,131463.0,0.00013888888900000001,0.00013888888900000001,32767.0,"[""int16""]",1.0,,,,,,,,,,,,,,,,,,,,,,,raster_muy_grande_requiere_manejo_por_bloques
raster_band,continuonacional_15m.tif,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\modelos_digitales_de_elevacion\conjunto_de_datos\continuonacional_15m.tif,modelos_digitales_de_elevacion\conjunto_de_datos,TIF,raster,,0.0,,,,EPSG:6365,6365.0,,,,,228436.0,131463.0,0.00013888888900000001,0.00013888888900000001,32767.0,"[""int16""]",1.0,,,,,,,,,,,,1.0,9339964908.0,20690916960.0,-10.0,5594.0,1012.1733911267282,,,,,,
archivo,cdv_usuev250sVII_cnal.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\uso_del_suelo_y_vegetacion\conjunto_de_datos\cdv_usuev250sVII_cnal.shp,uso_del_suelo_y_vegetacion\conjunto_de_datos,SHP,vector,179099.0,2.0,"[""CLAVE"", ""DESCRIPCIO""]","[""CLAVE"", ""DESCRIPCIO""]","[""CLAVE""]","PROJCS[""Albers_Conic_Equal_Area"",GEOGCS[""GCS_GRS_1980_IUGG_1980"",DATUM[""unknown"",SPHEROID[""GRS80"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""latitude_of_center"",12],PARAMETER[""longitude_of_center"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,"{""MultiPolygon"": 16, ""Polygon"": 179083}",0.0,615.0,"{""maxx"": 4189503.3909, ""maxy"": 2366102.7428, ""minx"": 738425.0353, ""miny"": 243167.3903}",,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,geom_invalidas=615
campo,cdv_usuev250sVII_cnal.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\uso_del_suelo_y_vegetacion\conjunto_de_datos\cdv_usuev250sVII_cnal.shp,uso_del_suelo_y_vegetacion\conjunto_de_datos,SHP,vector,179099.0,2.0,,,,"PROJCS[""Albers_Conic_Equal_Area"",GEOGCS[""GCS_GRS_1980_IUGG_1980"",DATUM[""unknown"",SPHEROID[""GRS80"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""latitude_of_center"",12],PARAMETER[""longitude_of_center"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,CLAVE,str,0.0,0.0,183.0,"[[""TA"", 22362], [""PI"", 15518], [""AH"", 14845], [""PC"", 12651], [""H2O"", 7992], [""VSa/SBC"", 7524], [""VSa/BQ"", 4565], [""BQ"", 4552], [""RA"", 3752], [""PN"", 3207]]",2.0,8.0,,,,,,,,,,True,True,True,True,,
campo,cdv_usuev250sVII_cnal.shp,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi\uso_del_suelo_y_vegetacion\conjunto_de_datos\cdv_usuev250sVII_cnal.shp,uso_del_suelo_y_vegetacion\conjunto_de_datos,SHP,vector,179099.0,2.0,,,,"PROJCS[""Albers_Conic_Equal_Area"",GEOGCS[""GCS_GRS_1980_IUGG_1980"",DATUM[""unknown"",SPHEROID[""GRS80"",6378137,298.257222101]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""latitude_of_center"",12],PARAMETER[""longitude_of_center"",-102],PARAMETER[""standard_parallel_1"",17.5],PARAMETER[""standard_parallel_2"",29.5],PARAMETER[""false_easting"",2500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",,,,,,,,,,,,,DESCRIPCIO,str,0.0,0.0,183.0,"[[""AGRICULTURA DE TEMPORAL ANUAL"", 22362], [""PASTIZAL INDUCIDO"", 15518], [""ASENTAMIENTOS HUMANOS"", 14845], [""PASTIZAL CULTIVADO"", 12651], [""CUERPO DE AGUA"", 7992], [""VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA"", 7524], [""VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO"", 4565], [""BOSQUE DE ENCINO"", 4552], [""AGRICULTURA DE RIEGO ANUAL"", 3752], [""PASTIZAL NATURAL"", 3207]]",5.0,69.0,,,,,,,,,,True,True,True,True,,
resumen_global,__GLOBAL__,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\inegi,,"{""SHP"": 9, ""TIF"": 1}",GLOBAL,,55.0,"[""AMBITO"", ""AREA"", ""CALIFP_G1"", ""CALIFP_G2"", ""CALIFP_G3"", ""CALIFS_G1"", ""CALIFS_G2"", ""CALIFS_G3"", ""CAL_POS"", ""CLASE_TEX"", ""CLAVE"", ""CLAVE_WRB"", ""CNAL1FIP_"", ""CNAL1FIP_I"", ""CVEGEO"", ""CVE_AGEB"", ""CVE_ENT"", ""CVE_LOC"", ""CVE_MUN"", ""CVE_MZA"", ""C_DESAPA"", ""DESCRIPCIO"", ""ENTIDAD"", ""FC"", ""FNODE_"", ""FRUDICA"", ""F_SUPERF"", ""GRUPO1"", ""GRUPO2"", ""GRUPO3"", ""LENGTH"", ""NOMBRE"", ""NOMGEO"", ""N_CP_G1"", ""N_CP_G2"", ""N_CP_G3"", ""N_CS_G1"", ""N_CS_G2"", ""N_CS_G3"", ""N_G1"", ""N_G2"", ""N_G3"", ""OBJECTID"", ""ORDEN"", ""PERIMETER"", ""PLANO"", ""REDHIDRO_"", ""REDHIDRO_I"", ""SHAPE_area"", ""SHAPE_len"", ""TEXTURA"", ""TIPO"", ""TIP_INFO"", ""TNODE_"", ""Ter_Gen""]",[],[],,,"{""LineString"": 112994, ""MultiPolygon"": 3985, ""Point"": 291933, ""Polygon"": 387897}",0.0,658.0,{},,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,archivos=10; sin_crs=1; campos_perfilados=76; raster_bands=1; shapefiles_sidecars_faltantes=3
hallazgos_globales,__FINDINGS__,,,,GLOBAL,,,[],[],[],,,{},,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Se analizaron 10 archivo(s): 9 vectorial(es) y 1 ráster(es). | Formatos observados: {'SHP': 9, 'TIF': 1}. | Se detectaron 658 geometrías inválidas en total. | No se detectaron geometrías vacías en los archivos vectoriales. | Se detectaron 1 archivo(s) sin CRS declarado. | Se detectaron 3 shapefile(s) con sidecars faltantes. | No se detectaron campos con 50% o más de nulos en el perfil atributivo."
