cluster_kmeans,feature,cluster_mean,cluster_median,global_mean,global_median,z_mean_vs_global,abs_z_mean_vs_global
5,conafor_event_count,0.09352754353301938,0.0,0.44783772497312985,0.0,-0.20675982102439106,0.20675982102439106
5,smn_precip_mm_mean,3.3499188536040823,1.2078604118993135,2.439397705015655,0.3571428571428571,0.184382906565627,0.184382906565627
5,firms_count,48.688351038586504,3.0,28.399882250655494,2.0,0.1832705063882536,0.1832705063882536
5,firms_day_count_log1p,1.6458372420883718,1.0986122886681098,1.369652659285157,0.6931471805599453,0.17860366705421404,0.17860366705421404
5,firms_brightness_mean,327.0564750870003,328.8926470588235,325.37698534907423,326.2773475609756,0.1526624963113026,0.1526624963113026
5,infys_sup_c2015_2020_estatal_superficieforestaltotalha_mean_20152020,3634049.8728359,3877252.91468525,4334619.903323203,3585555.07437776,-0.14683475406658836,0.14683475406658836
5,firms_frp_sum_log1p,3.280532611354756,3.184284380098582,2.9158004389018997,2.9856819377004897,0.13800999127406893,0.13800999127406893
5,firms_count_log1p,1.8183600888927047,1.3862943611198906,1.612276765245185,1.0986122886681098,0.12440976053669776,0.12440976053669776
5,firms_frp_mean,15.554093586618592,10.301,13.522993196574133,8.722057856673242,0.11303594859377743,0.11303594859377743
5,infys_ind_estructura_maxat_mean_20152020,16.17748086395983,15.8125,15.954298303571516,15.93222222222222,0.08141197790259641,0.08141197790259641
5,firms_confidence_mean,63.559677092504145,66.0,62.64169476166947,64.7741935483871,0.06436178397849665,0.06436178397849665
5,has_firms,0.6763041652977038,1.0,0.6495998576054438,1.0,0.05597260021630934,0.05597260021630934
5,firms_night_count_log1p,0.796358635033658,0.0,0.859671831632491,0.0,-0.04990424614542145,0.04990424614542145
5,firms_night_count,6.679516664841382,0.0,8.111553812135028,0.0,-0.037336946027797295,0.037336946027797295
5,infys_sup_c2015_2020_detalle_superficieha_mean_20152020,93757.99965975338,96296.84255048427,96292.57465767392,87254.68047051287,-0.0320912553615032,0.0320912553615032
