tipo_fila,archivo,ruta,tamano_mb,ciclo_detectado,producto_detectado,hoja,clasificacion_hoja,nivel_agregacion_observado,n_filas,n_columnas,columnas,columnas_top_no_nulas,columnas_totalmente_vacias,columnas_candidatas_estado,columnas_candidatas_municipio,columnas_candidatas_coordenadas,columnas_candidatas_anio,columnas_candidatas_muestreo,columnas_candidatas_agregacion,utilidad_metodologica_preliminar,decision_preliminar_du,observaciones
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Diccionario,catalogo_o_diccionario,desconocido,30.0,2,"[""Consulta de condición del suelo\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]","[""Consulta de condición del suelo\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]",[],[],[],[],[],[],"[""Consulta de condición del suelo\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020.""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,BaseDatos_Suelo,detalle_muestreo,estado_ecosistema_formacion,10855.0,30,"[""UPMID"", ""IdConglomerado"", ""Estado_C3"", ""FORM_S7"", ""cve"", ""DESECON2"", ""Sitio"", ""Anio"", ""UsoSuelo_E"", ""ProfundidadSuelo_cm"", ""Clase_profundidad"", ""Profundidad_descripcion"", ""Profundidad_descripcion-rango"", ""Cat_PorcentajePendienteDom"", ""PorcentajePendienteDom_E"", ""Categorías_pendiente_dom"", ""Erosion_E"", ""Tipo_Erosion"", ""Sitios_EvidenciaErosion_C3"", ""Transectos_EvidenciaErosion_C3"", ""con_Canalillos_Canales_C3"", ""con_Carcavas_C3"", ""con_Pedestal_C3"", ""con_Monticulos_Dunas_C3"", ""con_ErosionLaminar_C3"", ""con_Costras_C3"", ""con_Pavimento_Erosion_C3"", ""con_EH_deformacion_del_terreno_C3"", ""con_EE_deformacion_del_terreno_C3"", ""con_EH_superficial_C3""]","[""UPMID"", ""IdConglomerado"", ""Estado_C3"", ""FORM_S7"", ""cve"", ""Sitio"", ""Anio"", ""UsoSuelo_E"", ""ProfundidadSuelo_cm"", ""Clase_profundidad""]",[],"[""Estado_C3""]",[],[],"[""Anio""]","[""IdConglomerado"", ""Sitio"", ""Sitios_EvidenciaErosion_C3"", ""UPMID""]","[""Cat_PorcentajePendienteDom"", ""PorcentajePendienteDom_E"", ""con_EE_deformacion_del_terreno_C3"", ""con_EH_deformacion_del_terreno_C3""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Profundidad_Pendiente,detalle_geografico,desconocido,15.0,6,"[""Profundidad efectiva y pendiente promedio del suelo"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5""]","[""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Profundidad efectiva y pendiente promedio del suelo"", ""Unnamed: 1""]",[],[],[],"[""Profundidad efectiva y pendiente promedio del suelo""]",[],[],"[""Profundidad efectiva y pendiente promedio del suelo""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Categ_profundidad,indicador_agregado,desconocido,16.0,13,"[""Categorías de profundidad de suelos por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12""]","[""Unnamed: 3"", ""Unnamed: 8"", ""Unnamed: 2"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11""]",[],[],[],[],[],[],"[""Categorías de profundidad de suelos por formación forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Categ_pendiente,indicador_agregado,desconocido,16.0,13,"[""Categorías de pendiente dominante del suelo por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12""]","[""Unnamed: 3"", ""Unnamed: 8"", ""Unnamed: 2"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12""]",[],[],[],[],[],[],"[""Categorías de pendiente dominante del suelo por formación forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Uso_suelo,indicador_agregado,desconocido,16.0,17,"[""Usos de suelo por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12"", ""Unnamed: 13"", ""Unnamed: 14"", ""Unnamed: 15"", ""Unnamed: 16""]","[""Unnamed: 10"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 11"", ""Unnamed: 12"", ""Unnamed: 13""]",[],[],[],[],[],[],"[""Usos de suelo por formación forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Erosión,detalle_muestreo,desconocido,16.0,7,"[""Evidencias de erosión en el suelo por conglomerado"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6""]","[""Unnamed: 3"", ""Unnamed: 5"", ""Unnamed: 2"", ""Unnamed: 4"", ""Unnamed: 6"", ""Evidencias de erosión en el suelo por conglomerado"", ""Unnamed: 1""]",[],[],[],[],[],"[""Evidencias de erosión en el suelo por conglomerado""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Erosión Hídrica,desconocido,desconocido,16.0,15,"[""Evidencias de erosión hídrica"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12"", ""Unnamed: 13"", ""Unnamed: 14""]","[""Unnamed: 3"", ""Unnamed: 6"", ""Unnamed: 9"", ""Unnamed: 12"", ""Unnamed: 2"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 10""]",[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,clasificacion_hoja_desconocida; nivel_agregacion_desconocido
hoja,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,Erosón eólica,desconocido,desconocido,16.0,4,"[""Evidencias de erosión eólica"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3""]","[""Unnamed: 3"", ""Unnamed: 2"", ""Evidencias de erosión eólica"", ""Unnamed: 1""]",[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,clasificacion_hoja_desconocida; nivel_agregacion_desconocido
archivo,Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,0.1621,2015-2020,superficie_forestal,,,,,4,"[""Diccionario"", ""BaseDatos_Superficie-SVII-MGM21"", ""Sup-ftal_nacional"", ""Sup-ftal_estatal""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,0.1621,2015-2020,superficie_forestal,Diccionario,catalogo_o_diccionario,desconocido,11.0,2,"[""Superficie forestal\nExtraída de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]","[""Superficie forestal\nExtraída de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]",[],[],[],"[""Superficie forestal\nExtraída de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020.""]",[],[],"[""Superficie forestal\nExtraída de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020.""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,0.1621,2015-2020,superficie_forestal,BaseDatos_Superficie-SVII-MGM21,indicador_agregado,estado_ecosistema_formacion,1906.0,10,"[""CVE_ENT"", ""NOMGEO"", ""CLAVE"", ""Cve_vsr"", ""Tipo de vegetación"", ""Etapa"", ""Ecosistema"", ""Formación forestal"", ""Superficie_ha"", ""Sup_ha_calibrada""]","[""CVE_ENT"", ""NOMGEO"", ""CLAVE"", ""Cve_vsr"", ""Tipo de vegetación"", ""Etapa"", ""Ecosistema"", ""Formación forestal"", ""Superficie_ha"", ""Sup_ha_calibrada""]",[],"[""CVE_ENT""]",[],[],[],[],"[""Ecosistema"", ""Formación forestal"", ""Sup_ha_calibrada"", ""Superficie_ha""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,0.1621,2015-2020,superficie_forestal,Sup-ftal_nacional,indicador_agregado,desconocido,17.0,9,"[""Ecosistema"", ""Formación forestal"", ""Vegetación primaria"", ""Unnamed: 3"", ""Vegetación secundaria"", ""Unnamed: 5"", ""Total"", ""Proporción (%)"", ""Unnamed: 8""]","[""Total"", ""Unnamed: 8"", ""Vegetación primaria"", ""Unnamed: 3"", ""Vegetación secundaria"", ""Unnamed: 5"", ""Proporción (%)"", ""Ecosistema"", ""Formación forestal""]",[],[],[],[],[],[],"[""Ecosistema"", ""Formación forestal"", ""Total""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Superficie_forestal_INFyS-2015-2020_Tablas_v4_27042023.xlsx,0.1621,2015-2020,superficie_forestal,Sup-ftal_estatal,indicador_agregado,estado_ecosistema_formacion,36.0,18,"[""Estado"", ""Superficie forestal estatal por ecosistema"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12"", ""Unnamed: 13"", ""Unnamed: 14"", ""Superficie forestal total"", ""Unnamed: 16"", ""Superfice total estatal""]","[""Superficie forestal estatal por ecosistema"", ""Unnamed: 3"", ""Unnamed: 5"", ""Unnamed: 7"", ""Unnamed: 9"", ""Unnamed: 11"", ""Unnamed: 13"", ""Estado"", ""Unnamed: 10"", ""Superficie forestal total""]",[],"[""Estado""]",[],[],[],[],"[""Superfice total estatal"", ""Superficie forestal estatal por ecosistema"", ""Superficie forestal total""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
archivo,Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,0.1276,2015-2020,tipo_propiedad,,,,,4,"[""Diccionario"", ""BaseDatos_RAN_usv_s7_diss"", ""TipoTenencia_FormFtal"", ""Tabla de correspondencia""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,0.1276,2015-2020,tipo_propiedad,Diccionario,catalogo_o_diccionario,desconocido,8.0,2,"[""Tipo de propiedad de los recursos forestales\nExtraída de los datos vectoriales del Registro Nacional Agrario (RAN, 2021) y la Distribución de la Propiedad (SEDATU, 2009)\nasí como de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]","[""Tipo de propiedad de los recursos forestales\nExtraída de los datos vectoriales del Registro Nacional Agrario (RAN, 2021) y la Distribución de la Propiedad (SEDATU, 2009)\nasí como de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]",[],[],[],"[""Tipo de propiedad de los recursos forestales\nExtraída de los datos vectoriales del Registro Nacional Agrario (RAN, 2021) y la Distribución de la Propiedad (SEDATU, 2009)\nasí como de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020.""]",[],[],"[""Tipo de propiedad de los recursos forestales\nExtraída de los datos vectoriales del Registro Nacional Agrario (RAN, 2021) y la Distribución de la Propiedad (SEDATU, 2009)\nasí como de la Carta de Uso de Suelo y Vegetación Carta de Uso de Suelo y Vegetación del INEGI, Serie VII (2018) y el Marco Geoestadístico Municipal del INEGI (2021)\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020.""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,0.1276,2015-2020,tipo_propiedad,BaseDatos_RAN_usv_s7_diss,indicador_agregado,desconocido,2303.0,7,"[""NOMGEO"", ""Ecosistema"", ""Formación forestal"", ""Tipo_1"", ""ID_Ftal_2_"", ""ID_Ftal__1"", ""Sup_calib_ha""]","[""NOMGEO"", ""Ecosistema"", ""Formación forestal"", ""Tipo_1"", ""ID_Ftal__1"", ""Sup_calib_ha"", ""ID_Ftal_2_""]",[],[],[],[],[],[],"[""Ecosistema"", ""Formación forestal"", ""Sup_calib_ha""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,0.1276,2015-2020,tipo_propiedad,TipoTenencia_FormFtal,indicador_agregado,desconocido,17.0,11,"[""Ecosistema"", ""Formación forestal"", ""Superficie por tipo de tenencia de la tierra (ha)"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10""]","[""Superficie por tipo de tenencia de la tierra (ha)"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Ecosistema""]",[],[],[],[],[],[],"[""Ecosistema"", ""Formación forestal"", ""Superficie por tipo de tenencia de la tierra (ha)""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Tipo-propiedad_INFyS-2015-2020_Tablas.xlsx,0.1276,2015-2020,tipo_propiedad,Tabla de correspondencia,desconocido,desconocido,17.0,2,"[""Tipos de tenencia de la propiedad"", ""Unnamed: 1""]","[""Unnamed: 1"", ""Tipos de tenencia de la propiedad""]",[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,clasificacion_hoja_desconocida; nivel_agregacion_desconocido
